"country" "year" "age" "sex" "mx" "death" "exp"
"Brazil" 1968 72 "Female" 0.0565700877371965 4.436 78.416
"Brazil" 1968 73 "Male" 0.0773452768729642 4.749 61.4
"Brazil" 1968 73 "Female" 0.0623533645196114 4.332 69.475
"Brazil" 1968 74 "Male" 0.0845257168112259 4.59 54.303
"Brazil" 1968 74 "Female" 0.0685832151605002 4.256 62.056
"Brazil" 1968 75 "Male" 0.0921219163018445 4.44 48.197
"Brazil" 1968 75 "Female" 0.0750900327880601 4.191 55.813
"Brazil" 1968 76 "Male" 0.100403121242839 4.259 42.419
"Brazil" 1968 76 "Female" 0.0822461371971382 4.104 49.899
"Brazil" 1968 77 "Male" 0.109358883882525 4.029 36.842
"Brazil" 1968 77 "Female" 0.0902245407121796 3.978 44.09
"Brazil" 1968 78 "Male" 0.119078633836378 3.748 31.475
"Brazil" 1968 78 "Female" 0.0991169345385397 3.805 38.389
"Brazil" 1968 79 "Male" 0.1295648576479 3.445 26.589
"Brazil" 1968 79 "Female" 0.108998004474814 3.605 33.074
"Brazil" 1968 80 "Male" 0.140849483059571 3.147 22.343
"Brazil" 1968 80 "Female" 0.119836169762022 3.394 28.322
"Brazil" 1968 81 "Male" 0.153060126922663 2.846 18.594
"Brazil" 1968 81 "Female" 0.131407851962991 3.153 23.994
"Brazil" 1968 82 "Male" 0.166222518321119 2.495 15.01
"Brazil" 1968 82 "Female" 0.143560087252067 2.83 19.713
"Brazil" 1968 83 "Male" 0.180521949533356 2.089 11.572
"Brazil" 1968 83 "Female" 0.156294291972684 2.426 15.522
"Brazil" 1968 84 "Male" 0.195935145010276 1.716 8.758
"Brazil" 1968 84 "Female" 0.169713009676619 2.052 12.091
"Brazil" 1968 85 "Male" 0.212829736211031 1.42 6.672
"Brazil" 1968 85 "Female" 0.183989941324392 1.756 9.544
"Brazil" 1968 86 "Male" 0.2313756405203 1.174 5.074
"Brazil" 1968 86 "Female" 0.19968157091681 1.505 7.537
"Brazil" 1968 87 "Male" 0.251849894291755 0.953 3.784
"Brazil" 1968 87 "Female" 0.217249657064472 1.267 5.832
"Brazil" 1968 88 "Male" 0.273927392739274 0.747 2.727
"Brazil" 1968 88 "Female" 0.236842105263158 1.035 4.37
"Brazil" 1968 89 "Male" 0.298026998961578 0.574 1.926
"Brazil" 1968 89 "Female" 0.258284298544441 0.834 3.229
"Brazil" 1968 90 "Male" 0.323922734026746 0.436 1.346
"Brazil" 1968 90 "Female" 0.281737663433151 0.668 2.371
"Brazil" 1968 91 "Male" 0.351029252437703 0.324 0.923
"Brazil" 1968 91 "Female" 0.305978898007034 0.522 1.706
"Brazil" 1968 92 "Male" 0.379934210526316 0.231 0.608
"Brazil" 1968 92 "Female" 0.33106960950764 0.39 1.178
"Brazil" 1968 93 "Male" 0.407310704960835 0.156 0.383
"Brazil" 1968 93 "Female" 0.356589147286822 0.276 0.774
"Brazil" 1968 94 "Male" 0.434599156118143 0.103 0.237
"Brazil" 1968 94 "Female" 0.382470119521912 0.192 0.502
"Brazil" 1968 95 "Male" 0.465753424657534 0.068 0.146
"Brazil" 1968 95 "Female" 0.406727828746177 0.133 0.327
"Brazil" 1968 96 "Male" 0.488636363636364 0.043 0.088
"Brazil" 1968 96 "Female" 0.435406698564593 0.091 0.209
"Brazil" 1968 97 "Male" 0.519230769230769 0.027 0.052
"Brazil" 1968 97 "Female" 0.461538461538462 0.06 0.13
"Brazil" 1968 98 "Male" 0.551724137931034 0.016 0.029
"Brazil" 1968 98 "Female" 0.487179487179487 0.038 0.078
"Brazil" 1968 99 "Male" 0.5625 0.009 0.016
"Brazil" 1968 99 "Female" 0.521739130434783 0.024 0.046
"Brazil" 1968 100 "Male" 0.666666666666667 0.012 0.018
"Brazil" 1968 100 "Female" 0.576271186440678 0.034 0.059
"Brazil" 1969 0 "Male" 0.127255551768066 197.487 1551.893
"Brazil" 1969 0 "Female" 0.102830589815493 155.26 1509.862
"Brazil" 1969 1 "Male" 0.0141908928448039 20.948 1476.158
"Brazil" 1969 1 "Female" 0.0124917639949861 18.068 1446.393
"Brazil" 1969 2 "Male" 0.00981379738695917 14.331 1460.291
"Brazil" 1969 2 "Female" 0.00834826544540706 11.969 1433.711
"Brazil" 1969 3 "Male" 0.00685758912278741 9.94 1449.489
"Brazil" 1969 3 "Female" 0.00565464770513618 8.061 1425.553
"Brazil" 1969 4 "Male" 0.00489236790606654 7.035 1437.954
"Brazil" 1969 4 "Female" 0.00393496747809043 5.573 1416.276
"Brazil" 1969 5 "Male" 0.00355073502745283 5.052 1422.804
"Brazil" 1969 5 "Female" 0.00279546026376543 3.922 1402.989
"Brazil" 1969 6 "Male" 0.00267262934561314 3.74 1399.371
"Brazil" 1969 6 "Female" 0.00207879283754136 2.871 1381.09
"Brazil" 1969 7 "Male" 0.00215267875926229 2.947 1368.992
"Brazil" 1969 7 "Female" 0.00168474052555325 2.278 1352.137
"Brazil" 1969 8 "Male" 0.00188517912568085 2.52 1336.743
"Brazil" 1969 8 "Female" 0.00151457809803506 2.001 1321.16
"Brazil" 1969 9 "Male" 0.00176508897935513 2.301 1303.617
"Brazil" 1969 9 "Female" 0.00146899824247623 1.894 1289.314
"Brazil" 1969 10 "Male" 0.00168729662753558 2.14 1268.301
"Brazil" 1969 10 "Female" 0.00144831591450634 1.818 1255.251
"Brazil" 1969 11 "Male" 0.0016860501492256 2.075 1230.687
"Brazil" 1969 11 "Female" 0.00148755678848551 1.813 1218.777
"Brazil" 1969 12 "Male" 0.00174756565111076 2.084 1192.516
"Brazil" 1969 12 "Female" 0.00157312270357088 1.859 1181.726
"Brazil" 1969 13 "Male" 0.00186505750233024 2.153 1154.388
"Brazil" 1969 13 "Female" 0.00169055873184506 1.935 1144.592
"Brazil" 1969 14 "Male" 0.00203148442573393 2.268 1116.425
"Brazil" 1969 14 "Female" 0.00183191523171154 2.029 1107.584
"Brazil" 1969 15 "Male" 0.00224524530834579 2.422 1078.724
"Brazil" 1969 15 "Female" 0.00199079304903215 2.132 1070.93
"Brazil" 1969 16 "Male" 0.00249887157029397 2.602 1041.27
"Brazil" 1969 16 "Female" 0.00215989191842857 2.235 1034.774
"Brazil" 1969 17 "Male" 0.00278401150658351 2.795 1003.947
"Brazil" 1969 17 "Female" 0.00233541248109297 2.333 998.967
"Brazil" 1969 18 "Male" 0.00308721831590844 2.983 966.242
"Brazil" 1969 18 "Female" 0.0025115058752411 2.418 962.769
"Brazil" 1969 19 "Male" 0.00338929292041752 3.163 933.233
"Brazil" 1969 19 "Female" 0.00268213089487597 2.492 929.112
"Brazil" 1969 20 "Male" 0.0036680886420979 3.258 888.201
"Brazil" 1969 20 "Female" 0.00284228973683048 2.509 882.739
"Brazil" 1969 21 "Male" 0.00390125152148809 3.25 833.066
"Brazil" 1969 21 "Female" 0.00298584590716953 2.473 828.241
"Brazil" 1969 22 "Male" 0.00407250120508897 3.202 786.249
"Brazil" 1969 22 "Female" 0.00310860968613647 2.433 782.665
"Brazil" 1969 23 "Male" 0.00417530175924148 3.153 755.155
"Brazil" 1969 23 "Female" 0.00321300346858329 2.376 739.495
"Brazil" 1969 24 "Male" 0.00422317489296038 3.109 736.176
"Brazil" 1969 24 "Female" 0.00330011061665247 2.333 706.946
"Brazil" 1969 25 "Male" 0.00423588191061379 3.025 714.137
"Brazil" 1969 25 "Female" 0.00337680160705324 2.308 683.487
"Brazil" 1969 26 "Male" 0.0042401317356109 2.938 692.903
"Brazil" 1969 26 "Female" 0.00345057225135871 2.285 662.209
"Brazil" 1969 27 "Male" 0.00426182541508636 2.871 673.655
"Brazil" 1969 27 "Female" 0.00352794730274227 2.273 644.284
"Brazil" 1969 28 "Male" 0.00431535295117176 2.819 653.249
"Brazil" 1969 28 "Female" 0.003617355006614 2.267 626.701
"Brazil" 1969 29 "Male" 0.00440985978381432 2.795 633.807
"Brazil" 1969 29 "Female" 0.00371746604708899 2.276 612.245
"Brazil" 1969 30 "Male" 0.00453997523946048 2.787 613.88
"Brazil" 1969 30 "Female" 0.00382826541527668 2.294 599.227
"Brazil" 1969 31 "Male" 0.00469771172701827 2.776 590.926
"Brazil" 1969 31 "Female" 0.00394707325802215 2.305 583.977
"Brazil" 1969 32 "Male" 0.0048759823592794 2.774 568.911
"Brazil" 1969 32 "Female" 0.00407127446839461 2.323 570.583
"Brazil" 1969 33 "Male" 0.00506433369328477 2.767 546.37
"Brazil" 1969 33 "Female" 0.0041990398613332 2.345 558.461
"Brazil" 1969 34 "Male" 0.00526356675805593 2.778 527.779
"Brazil" 1969 34 "Female" 0.00432888617158329 2.379 549.564
"Brazil" 1969 35 "Male" 0.00547832199520139 2.829 516.399
"Brazil" 1969 35 "Female" 0.00446199864487449 2.43 544.599
"Brazil" 1969 36 "Male" 0.00571188178063767 2.892 506.313
"Brazil" 1969 36 "Female" 0.00460241724374803 2.479 538.63
"Brazil" 1969 37 "Male" 0.0059765298584283 2.961 495.438
"Brazil" 1969 37 "Female" 0.00475649393547023 2.52 529.802
"Brazil" 1969 38 "Male" 0.00627616360197215 3.036 483.735
"Brazil" 1969 38 "Female" 0.00492238081082229 2.55 518.042
"Brazil" 1969 39 "Male" 0.00661375661375661 3.125 472.5
"Brazil" 1969 39 "Female" 0.00510469264137706 2.583 506.005
"Brazil" 1969 40 "Male" 0.00698608200845524 3.224 461.489
"Brazil" 1969 40 "Female" 0.00530029603795774 2.614 493.18
"Brazil" 1969 41 "Male" 0.00738586046055112 3.311 448.289
"Brazil" 1969 41 "Female" 0.00550738370971664 2.627 476.996
"Brazil" 1969 42 "Male" 0.00781016986772652 3.378 432.513
"Brazil" 1969 42 "Female" 0.00573036504062556 2.625 458.086
"Brazil" 1969 43 "Male" 0.00825393015720629 3.439 416.65
"Brazil" 1969 43 "Female" 0.00596669866233775 2.617 438.601
"Brazil" 1969 44 "Male" 0.00871957219676563 3.509 402.428
"Brazil" 1969 44 "Female" 0.00622763728297898 2.616 420.063
"Brazil" 1969 45 "Male" 0.00921861281826163 3.57 387.26
"Brazil" 1969 45 "Female" 0.00652328408453338 2.616 401.025
"Brazil" 1969 46 "Male" 0.00977153718274318 3.609 369.338
"Brazil" 1969 46 "Female" 0.00686684890564529 2.61 380.087
"Brazil" 1969 47 "Male" 0.01039023318081 3.64 350.329
"Brazil" 1969 47 "Female" 0.00727173364487284 2.608 358.649
"Brazil" 1969 48 "Male" 0.0110937025420186 3.689 332.531
"Brazil" 1969 48 "Female" 0.00774896424735308 2.626 338.884
"Brazil" 1969 49 "Male" 0.0118852730490078 3.768 317.031
"Brazil" 1969 49 "Female" 0.00829568686423037 2.67 321.854
"Brazil" 1969 50 "Male" 0.012765129530945 3.871 303.248
"Brazil" 1969 50 "Female" 0.0089045890377509 2.735 307.145
"Brazil" 1969 51 "Male" 0.0137150328596497 3.986 290.63
"Brazil" 1969 51 "Female" 0.00955978092735314 2.812 294.149
"Brazil" 1969 52 "Male" 0.0147339133917683 4.12 279.627
"Brazil" 1969 52 "Female" 0.0102449967321993 2.9 283.065
"Brazil" 1969 53 "Male" 0.0158029075574298 4.272 270.33
"Brazil" 1969 53 "Female" 0.0109540623140092 3 273.871
"Brazil" 1969 54 "Male" 0.0169320462582433 4.429 261.575
"Brazil" 1969 54 "Female" 0.0116890949526933 3.101 265.29
"Brazil" 1969 55 "Male" 0.0181452253167773 4.571 251.912
"Brazil" 1969 55 "Female" 0.0124818169020694 3.192 255.732
"Brazil" 1969 56 "Male" 0.0194662623450653 4.699 241.392
"Brazil" 1969 56 "Female" 0.013362747416753 3.277 245.234
"Brazil" 1969 57 "Male" 0.0209360832420402 4.835 230.941
"Brazil" 1969 57 "Female" 0.0143915839686528 3.379 234.79
"Brazil" 1969 58 "Male" 0.0225868217828072 4.978 220.394
"Brazil" 1969 58 "Female" 0.0155914626255595 3.494 224.097
"Brazil" 1969 59 "Male" 0.0244355413872495 5.105 208.917
"Brazil" 1969 59 "Female" 0.0169967400930864 3.608 212.276
"Brazil" 1969 60 "Male" 0.0264950833341807 5.211 196.678
"Brazil" 1969 60 "Female" 0.0186008329328848 3.716 199.776
"Brazil" 1969 61 "Male" 0.028737065879954 5.299 184.396
"Brazil" 1969 61 "Female" 0.0203763845116014 3.821 187.521
"Brazil" 1969 62 "Male" 0.0311583875042004 5.378 172.602
"Brazil" 1969 62 "Female" 0.0222968671850134 3.923 175.944
"Brazil" 1969 63 "Male" 0.0337405071916154 5.447 161.438
"Brazil" 1969 63 "Female" 0.0243409548818045 4.023 165.277
"Brazil" 1969 64 "Male" 0.0364931521399977 5.497 150.631
"Brazil" 1969 64 "Female" 0.0265096202710787 4.121 155.453
"Brazil" 1969 65 "Male" 0.0394459027619265 5.53 140.192
"Brazil" 1969 65 "Female" 0.0288454303557626 4.217 146.193
"Brazil" 1969 66 "Male" 0.0426359269932757 5.548 130.125
"Brazil" 1969 66 "Female" 0.0314331962551404 4.311 137.148
"Brazil" 1969 67 "Male" 0.046139164350027 5.56 120.505
"Brazil" 1969 67 "Female" 0.0343650911130675 4.411 128.357
"Brazil" 1969 68 "Male" 0.0500189397355652 5.546 110.878
"Brazil" 1969 68 "Female" 0.0377265225077288 4.503 119.359
"Brazil" 1969 69 "Male" 0.0543320977620964 5.482 100.898
"Brazil" 1969 69 "Female" 0.0415869545413137 4.565 109.77
"Brazil" 1969 70 "Male" 0.0591421333100376 5.416 91.576
"Brazil" 1969 70 "Female" 0.045967533628723 4.627 100.658
"Brazil" 1969 71 "Male" 0.0644838519125749 5.349 82.951
"Brazil" 1969 71 "Female" 0.0508316324314935 4.682 92.108
"Brazil" 1969 72 "Male" 0.0704006695825909 5.215 74.076
"Brazil" 1969 72 "Female" 0.0561591154909266 4.673 83.21
"Brazil" 1969 73 "Male" 0.0769124253800234 4.999 64.996
"Brazil" 1969 73 "Female" 0.0619131375997835 4.576 73.91
"Brazil" 1969 74 "Male" 0.0840674375496513 4.762 56.645
"Brazil" 1969 74 "Female" 0.0681179235862535 4.434 65.093
"Brazil" 1969 75 "Male" 0.0913477972372469 4.543 49.733
"Brazil" 1969 75 "Female" 0.074302923308583 4.293 57.777
"Brazil" 1969 76 "Male" 0.0992465753424658 4.347 43.8
"Brazil" 1969 76 "Female" 0.0810700863972725 4.185 51.622
"Brazil" 1969 77 "Male" 0.107829544562744 4.122 38.227
"Brazil" 1969 77 "Female" 0.0885736112626869 4.058 45.815
"Brazil" 1969 78 "Male" 0.117082066869301 3.852 32.9
"Brazil" 1969 78 "Female" 0.0969067543335326 3.891 40.152
"Brazil" 1969 79 "Male" 0.127083932164415 3.537 27.832
"Brazil" 1969 79 "Female" 0.106072851122785 3.675 34.646
"Brazil" 1969 80 "Male" 0.137852475928473 3.207 23.264
"Brazil" 1969 80 "Female" 0.116096504584983 3.431 29.553
"Brazil" 1969 81 "Male" 0.149495472186287 2.889 19.325
"Brazil" 1969 81 "Female" 0.126852258657187 3.176 25.037
"Brazil" 1969 82 "Male" 0.162039660056657 2.574 15.885
"Brazil" 1969 82 "Female" 0.138204015451381 2.898 20.969
"Brazil" 1969 83 "Male" 0.175610527147712 2.222 12.653
"Brazil" 1969 83 "Female" 0.150167440220904 2.556 17.021
"Brazil" 1969 84 "Male" 0.190307820299501 1.83 9.616
"Brazil" 1969 84 "Female" 0.16275028333963 2.154 13.235
"Brazil" 1969 85 "Male" 0.206366936609886 1.478 7.162
"Brazil" 1969 85 "Female" 0.176366496264255 1.794 10.172
"Brazil" 1969 86 "Male" 0.223797090637822 1.2 5.362
"Brazil" 1969 86 "Female" 0.191102123356926 1.512 7.912
"Brazil" 1969 87 "Male" 0.242817886585061 0.972 4.003
"Brazil" 1969 87 "Female" 0.207513416815742 1.276 6.149
"Brazil" 1969 88 "Male" 0.263427984946972 0.77 2.923
"Brazil" 1969 88 "Female" 0.225551037877167 1.054 4.673
"Brazil" 1969 89 "Male" 0.285575522098106 0.588 2.059
"Brazil" 1969 89 "Female" 0.245195107746069 0.842 3.434
"Brazil" 1969 90 "Male" 0.309154929577465 0.439 1.42
"Brazil" 1969 90 "Female" 0.266210229561015 0.661 2.483
"Brazil" 1969 91 "Male" 0.333677685950413 0.323 0.968
"Brazil" 1969 91 "Female" 0.288439955106622 0.514 1.782
"Brazil" 1969 92 "Male" 0.359133126934985 0.232 0.646
"Brazil" 1969 92 "Female" 0.311750599520384 0.39 1.251
"Brazil" 1969 93 "Male" 0.386473429951691 0.16 0.414
"Brazil" 1969 93 "Female" 0.334519572953737 0.282 0.843
"Brazil" 1969 94 "Male" 0.411067193675889 0.104 0.253
"Brazil" 1969 94 "Female" 0.358595194085028 0.194 0.541
"Brazil" 1969 95 "Male" 0.437908496732026 0.067 0.153
"Brazil" 1969 95 "Female" 0.383040935672515 0.131 0.342
"Brazil" 1969 96 "Male" 0.461538461538462 0.042 0.091
"Brazil" 1969 96 "Female" 0.405529953917051 0.088 0.217
"Brazil" 1969 97 "Male" 0.490566037735849 0.026 0.053
"Brazil" 1969 97 "Female" 0.42962962962963 0.058 0.135
"Brazil" 1969 98 "Male" 0.533333333333333 0.016 0.03
"Brazil" 1969 98 "Female" 0.451219512195122 0.037 0.082
"Brazil" 1969 99 "Male" 0.529411764705882 0.009 0.017
"Brazil" 1969 99 "Female" 0.479166666666667 0.023 0.048
"Brazil" 1969 100 "Male" 0.611111111111111 0.011 0.018
"Brazil" 1969 100 "Female" 0.55 0.033 0.06
"Brazil" 1970 0 "Male" 0.124469473539316 195.317 1569.196
"Brazil" 1970 0 "Female" 0.10052754771218 153.455 1526.497
"Brazil" 1970 1 "Male" 0.0135861650485437 20.151 1483.2
"Brazil" 1970 1 "Female" 0.0119882650469384 17.416 1452.754
"Brazil" 1970 2 "Male" 0.00943444081590124 13.763 1458.804
"Brazil" 1970 2 "Female" 0.00803159550599471 11.498 1431.596
"Brazil" 1970 3 "Male" 0.00661734955265226 9.584 1448.314
"Brazil" 1970 3 "Female" 0.00545154711001983 7.762 1423.816
"Brazil" 1970 4 "Male" 0.00473673180771617 6.826 1441.078
"Brazil" 1970 4 "Female" 0.00380041880728028 5.392 1418.791
"Brazil" 1970 5 "Male" 0.00344917649950836 4.939 1431.936
"Brazil" 1970 5 "Female" 0.00270483760701926 3.818 1411.545
"Brazil" 1970 6 "Male" 0.00260363973747866 3.693 1418.399
"Brazil" 1970 6 "Female" 0.00201345398814649 2.818 1399.585
"Brazil" 1970 7 "Male" 0.00210099684528125 2.933 1396.004
"Brazil" 1970 7 "Female" 0.00163293790265775 2.251 1378.497
"Brazil" 1970 8 "Male" 0.00184009743586741 2.514 1366.232
"Brazil" 1970 8 "Female" 0.00146669056829074 1.98 1349.978
"Brazil" 1970 9 "Male" 0.00172224233253667 2.298 1334.307
"Brazil" 1970 9 "Female" 0.00142132025870303 1.875 1319.196
"Brazil" 1970 10 "Male" 0.00164595645669067 2.142 1301.371
"Brazil" 1970 10 "Female" 0.00140122926021464 1.804 1287.441
"Brazil" 1970 11 "Male" 0.00164512524039126 2.083 1266.165
"Brazil" 1970 11 "Female" 0.00143847124732929 1.803 1253.414
"Brazil" 1970 12 "Male" 0.00170523176500848 2.095 1228.572
"Brazil" 1970 12 "Female" 0.00152106065013633 1.851 1216.914
"Brazil" 1970 13 "Male" 0.00182047144077671 2.167 1190.351
"Brazil" 1970 13 "Female" 0.00163503951557398 1.929 1179.788
"Brazil" 1970 14 "Male" 0.00198505351051549 2.287 1152.11
"Brazil" 1970 14 "Female" 0.00177323121061978 2.026 1142.547
"Brazil" 1970 15 "Male" 0.0021957227392853 2.446 1113.984
"Brazil" 1970 15 "Female" 0.0019286961398938 2.132 1105.41
"Brazil" 1970 16 "Male" 0.00244591252888955 2.632 1076.081
"Brazil" 1970 16 "Female" 0.00209523150015394 2.239 1068.617
"Brazil" 1970 17 "Male" 0.00272726484804069 2.832 1038.403
"Brazil" 1970 17 "Female" 0.00226770549083086 2.341 1032.321
"Brazil" 1970 18 "Male" 0.00302542234016618 3.028 1000.852
"Brazil" 1970 18 "Female" 0.00243982239779041 2.431 996.384
"Brazil" 1970 19 "Male" 0.00332212803122115 3.199 962.937
"Brazil" 1970 19 "Female" 0.00260709070342494 2.503 960.074
"Brazil" 1970 20 "Male" 0.00359455331598081 3.342 929.74
"Brazil" 1970 20 "Female" 0.00276360291776014 2.56 926.327
"Brazil" 1970 21 "Male" 0.00382084099197171 3.38 884.622
"Brazil" 1970 21 "Female" 0.00290364666199962 2.555 879.928
"Brazil" 1970 22 "Male" 0.00398666690777141 3.307 829.515
"Brazil" 1970 22 "Female" 0.00302374658677644 2.496 825.466
"Brazil" 1970 23 "Male" 0.00408677400356938 3.199 782.769
"Brazil" 1970 23 "Female" 0.00312590953325478 2.438 779.933
"Brazil" 1970 24 "Male" 0.00413038995936122 3.105 751.745
"Brazil" 1970 24 "Female" 0.00321241863772821 2.367 736.828
"Brazil" 1970 25 "Male" 0.00414150152969463 3.035 732.826
"Brazil" 1970 25 "Female" 0.00328822670023043 2.316 704.331
"Brazil" 1970 26 "Male" 0.0041427526446095 2.945 710.88
"Brazil" 1970 26 "Female" 0.00336168269181344 2.289 680.909
"Brazil" 1970 27 "Male" 0.00416246215943491 2.871 689.736
"Brazil" 1970 27 "Female" 0.00343963508640018 2.269 659.663
"Brazil" 1970 28 "Male" 0.00421291553141642 2.825 670.557
"Brazil" 1970 28 "Female" 0.00352624033906756 2.263 641.76
"Brazil" 1970 29 "Male" 0.00430327805820345 2.798 650.202
"Brazil" 1970 29 "Female" 0.00362546960485105 2.263 624.195
"Brazil" 1970 30 "Male" 0.00442938039404681 2.794 630.788
"Brazil" 1970 30 "Female" 0.00373435408958514 2.277 609.744
"Brazil" 1970 31 "Male" 0.0045819446172382 2.799 610.876
"Brazil" 1970 31 "Female" 0.00385104596620531 2.298 596.721
"Brazil" 1970 32 "Male" 0.0047555711277643 2.796 587.942
"Brazil" 1970 32 "Female" 0.00397438918058104 2.311 581.473
"Brazil" 1970 33 "Male" 0.00494042686277593 2.796 565.943
"Brazil" 1970 33 "Female" 0.00409979633042704 2.329 568.077
"Brazil" 1970 34 "Male" 0.00513598112697154 2.791 543.421
"Brazil" 1970 34 "Female" 0.00422882037316507 2.351 555.947
"Brazil" 1970 35 "Male" 0.00534651352443086 2.806 524.828
"Brazil" 1970 35 "Female" 0.00436173518819809 2.386 547.03
"Brazil" 1970 36 "Male" 0.00557647246726281 2.863 513.407
"Brazil" 1970 36 "Female" 0.00450164568358597 2.44 542.024
"Brazil" 1970 37 "Male" 0.00583591481988543 2.937 503.263
"Brazil" 1970 37 "Female" 0.00465472916752174 2.495 536.014
"Brazil" 1970 38 "Male" 0.0061301094401248 3.018 492.324
"Brazil" 1970 38 "Female" 0.00482022331235275 2.541 527.154
"Brazil" 1970 39 "Male" 0.00646135981970621 3.105 480.549
"Brazil" 1970 39 "Female" 0.00500223140656228 2.578 515.37
"Brazil" 1970 40 "Male" 0.00682822246706832 3.204 469.229
"Brazil" 1970 40 "Female" 0.00519762292199393 2.616 503.307
"Brazil" 1970 41 "Male" 0.00722291950886767 3.309 458.125
"Brazil" 1970 41 "Female" 0.00540515191922652 2.651 490.458
"Brazil" 1970 42 "Male" 0.00764312882718436 3.4 444.844
"Brazil" 1970 42 "Female" 0.00562764355867804 2.669 474.266
"Brazil" 1970 43 "Male" 0.00808143437884608 3.467 429.008
"Brazil" 1970 43 "Female" 0.00586565004183476 2.671 455.363
"Brazil" 1970 44 "Male" 0.00854537399930765 3.53 413.089
"Brazil" 1970 44 "Female" 0.00613001504973755 2.672 435.888
"Brazil" 1970 45 "Male" 0.00904461122213836 3.607 398.801
"Brazil" 1970 45 "Female" 0.00642621473908178 2.682 417.353
"Brazil" 1970 46 "Male" 0.00959141960309929 3.679 383.572
"Brazil" 1970 46 "Female" 0.0067710569326133 2.697 398.313
"Brazil" 1970 47 "Male" 0.0102103892693814 3.733 365.608
"Brazil" 1970 47 "Female" 0.00717584802465439 2.708 377.377
"Brazil" 1970 48 "Male" 0.0109070448545006 3.78 346.565
"Brazil" 1970 48 "Female" 0.00764742075142511 2.722 355.937
"Brazil" 1970 49 "Male" 0.0116940562312527 3.844 328.714
"Brazil" 1970 49 "Female" 0.00818977185848027 2.753 336.151
"Brazil" 1970 50 "Male" 0.0125646593013602 3.935 313.18
"Brazil" 1970 50 "Female" 0.00878990711841462 2.805 319.116
"Brazil" 1970 51 "Male" 0.0135085919723613 4.043 299.291
"Brazil" 1970 51 "Female" 0.00943678308213484 2.872 304.341
"Brazil" 1970 52 "Male" 0.0145206206073465 4.161 286.558
"Brazil" 1970 52 "Female" 0.0101143269131733 2.946 291.27
"Brazil" 1970 53 "Male" 0.0155870467393554 4.293 275.421
"Brazil" 1970 53 "Female" 0.0108175265350713 3.03 280.101
"Brazil" 1970 54 "Male" 0.016719867955529 4.447 265.971
"Brazil" 1970 54 "Female" 0.0115469262355617 3.127 270.808
"Brazil" 1970 55 "Male" 0.0179298754750892 4.609 257.057
"Brazil" 1970 55 "Female" 0.0123339043120978 3.233 262.123
"Brazil" 1970 56 "Male" 0.0192519251925193 4.76 247.248
