"country" "year" "age" "sex" "death" "exp" "mx"
"New Zealand" 2020 39 "Female" 0.021 32.311 0.000649933459193464
"New Zealand" 2020 40 "Male" 0.033 31.339 0.00105300105300105
"New Zealand" 2020 40 "Female" 0.018 31.868 0.000564829923434166
"New Zealand" 2020 41 "Male" 0.045 30.625 0.00146938775510204
"New Zealand" 2020 41 "Female" 0.027 31.404 0.000859763087504776
"New Zealand" 2020 42 "Male" 0.033 30.067 0.00109754880766289
"New Zealand" 2020 42 "Female" 0.027 30.868 0.000874692237916289
"New Zealand" 2020 43 "Male" 0.045 29.959 0.00150205280550085
"New Zealand" 2020 43 "Female" 0.03 30.642 0.00097904836498923
"New Zealand" 2020 44 "Male" 0.063 30.172 0.00208802863582129
"New Zealand" 2020 44 "Female" 0.03 30.88 0.000971502590673575
"New Zealand" 2020 45 "Male" 0.054 30.646 0.00176205703843895
"New Zealand" 2020 45 "Female" 0.033 31.798 0.00103780111956727
"New Zealand" 2020 46 "Male" 0.057 31.547 0.00180682790756649
"New Zealand" 2020 46 "Female" 0.036 32.944 0.00109276347741622
"New Zealand" 2020 47 "Male" 0.087 32.581 0.00267026794757681
"New Zealand" 2020 47 "Female" 0.054 33.935 0.00159127744216885
"New Zealand" 2020 48 "Male" 0.087 33.314 0.00261151467851354
"New Zealand" 2020 48 "Female" 0.051 34.809 0.00146513832629492
"New Zealand" 2020 49 "Male" 0.084 33.278 0.00252419015565839
"New Zealand" 2020 49 "Female" 0.057 34.934 0.00163164825098758
"New Zealand" 2020 50 "Male" 0.084 32.856 0.00255661066471877
"New Zealand" 2020 50 "Female" 0.078 34.325 0.00227239621267298
"New Zealand" 2020 51 "Male" 0.096 32.408 0.00296223154776598
"New Zealand" 2020 51 "Female" 0.069 33.848 0.00203852517135429
"New Zealand" 2020 52 "Male" 0.108 31.757 0.00340082501495733
"New Zealand" 2020 52 "Female" 0.081 33.402 0.00242500449074906
"New Zealand" 2020 53 "Male" 0.096 31.168 0.00308008213552361
"New Zealand" 2020 53 "Female" 0.087 32.719 0.00265900547082735
"New Zealand" 2020 54 "Male" 0.138 31.002 0.00445132572092123
"New Zealand" 2020 54 "Female" 0.075 32.429 0.00231274476548768
"New Zealand" 2020 55 "Male" 0.117 31.301 0.0037378997476119
"New Zealand" 2020 55 "Female" 0.09 32.781 0.00274549281596046
"New Zealand" 2020 56 "Male" 0.159 31.741 0.00500929397309474
"New Zealand" 2020 56 "Female" 0.123 33.529 0.0036684661039697
"New Zealand" 2020 57 "Male" 0.159 31.943 0.00497761637917541
"New Zealand" 2020 57 "Female" 0.123 34.003 0.00361732788283387
"New Zealand" 2020 58 "Male" 0.168 31.584 0.00531914893617021
"New Zealand" 2020 58 "Female" 0.114 33.709 0.00338188614316651
"New Zealand" 2020 59 "Male" 0.165 30.742 0.00536725001626439
"New Zealand" 2020 59 "Female" 0.177 32.788 0.00539831645724045
"New Zealand" 2020 60 "Male" 0.197 29.895 0.00658973072420137
"New Zealand" 2020 60 "Female" 0.132 31.729 0.00416023196444893
"New Zealand" 2020 61 "Male" 0.212 29.034 0.00730178411517531
"New Zealand" 2020 61 "Female" 0.153 30.771 0.00497221409768938
"New Zealand" 2020 62 "Male" 0.201 27.995 0.00717985354527594
"New Zealand" 2020 62 "Female" 0.159 29.843 0.00532788258553095
"New Zealand" 2020 63 "Male" 0.221 27.101 0.00815468063909081
"New Zealand" 2020 63 "Female" 0.132 28.856 0.00457443859162739
"New Zealand" 2020 64 "Male" 0.236 26.331 0.00896281949033459
"New Zealand" 2020 64 "Female" 0.159 28.058 0.0056668329888089
"New Zealand" 2020 65 "Male" 0.236 25.534 0.00924257852275398
"New Zealand" 2020 65 "Female" 0.17 27.223 0.00624471953862543
"New Zealand" 2020 66 "Male" 0.254 24.695 0.0102854828912735
"New Zealand" 2020 66 "Female" 0.194 26.281 0.00738175868498155
"New Zealand" 2020 67 "Male" 0.308 23.912 0.0128805620608899
"New Zealand" 2020 67 "Female" 0.201 25.299 0.00794497806237401
"New Zealand" 2020 68 "Male" 0.293 23.238 0.0126086582322059
"New Zealand" 2020 68 "Female" 0.204 24.428 0.00835107253970853
"New Zealand" 2020 69 "Male" 0.311 22.662 0.0137234136439855
"New Zealand" 2020 69 "Female" 0.24 23.746 0.0101069653836436
"New Zealand" 2020 70 "Male" 0.347 22.131 0.0156793637883512
"New Zealand" 2020 70 "Female" 0.237 23.197 0.0102168383842738
"New Zealand" 2020 71 "Male" 0.38 21.654 0.0175487207906161
"New Zealand" 2020 71 "Female" 0.264 22.727 0.0116161393936727
"New Zealand" 2020 72 "Male" 0.38 21.21 0.0179160773220179
"New Zealand" 2020 72 "Female" 0.279 22.444 0.0124309392265193
"New Zealand" 2020 73 "Male" 0.39 19.977 0.0195224508184412
"New Zealand" 2020 73 "Female" 0.306 21.326 0.0143486823595611
"New Zealand" 2020 74 "Male" 0.408 17.726 0.0230170371206138
"New Zealand" 2020 74 "Female" 0.273 19.1 0.0142931937172775
"New Zealand" 2020 75 "Male" 0.414 15.893 0.0260492040520984
"New Zealand" 2020 75 "Female" 0.3 17.235 0.0174064403829417
"New Zealand" 2020 76 "Male" 0.41 14.507 0.0282622182394706
"New Zealand" 2020 76 "Female" 0.288 15.78 0.0182509505703422
"New Zealand" 2020 77 "Male" 0.461 13.376 0.0344647129186603
"New Zealand" 2020 77 "Female" 0.339 14.848 0.0228313577586207
"New Zealand" 2020 78 "Male" 0.518 13.028 0.039760515812097
"New Zealand" 2020 78 "Female" 0.393 14.825 0.0265092748735245
"New Zealand" 2020 79 "Male" 0.524 12.427 0.0421662509052869
"New Zealand" 2020 79 "Female" 0.366 14.377 0.0254573276761494
"New Zealand" 2020 80 "Male" 0.548 11.061 0.0495434409185426
"New Zealand" 2020 80 "Female" 0.435 13.053 0.0333256722592507
"New Zealand" 2020 81 "Male" 0.503 9.678 0.0519735482537714
"New Zealand" 2020 81 "Female" 0.401 11.686 0.0343145644360774
"New Zealand" 2020 82 "Male" 0.492 8.573 0.0573894785955908
"New Zealand" 2020 82 "Female" 0.414 10.586 0.0391082561874173
"New Zealand" 2020 83 "Male" 0.544 7.621 0.071381708437213
"New Zealand" 2020 83 "Female" 0.523 9.592 0.0545246038365304
"New Zealand" 2020 84 "Male" 0.514 6.769 0.0759344068547791
"New Zealand" 2020 84 "Female" 0.474 8.655 0.0547660311958406
"New Zealand" 2020 85 "Male" 0.532 6.019 0.0883867752118292
"New Zealand" 2020 85 "Female" 0.475 7.852 0.0604941416199694
"New Zealand" 2020 86 "Male" 0.507 5.314 0.0954083552879187
"New Zealand" 2020 86 "Female" 0.552 7.168 0.0770089285714286
"New Zealand" 2020 87 "Male" 0.542 4.667 0.116134561817013
"New Zealand" 2020 87 "Female" 0.558 6.532 0.0854255970606246
"New Zealand" 2020 88 "Male" 0.5 4.092 0.122189638318671
"New Zealand" 2020 88 "Female" 0.572 5.965 0.0958927074601844
"New Zealand" 2020 89 "Male" 0.484 3.519 0.137539073600455
"New Zealand" 2020 89 "Female" 0.617 5.414 0.113963797561877
"New Zealand" 2020 90 "Male" 0.441 2.924 0.150820793433653
"New Zealand" 2020 90 "Female" 0.601 4.738 0.126846770789363
"New Zealand" 2020 91 "Male" 0.452 2.332 0.193825042881647
"New Zealand" 2020 91 "Female" 0.56 3.979 0.140738879115356
"New Zealand" 2020 92 "Male" 0.356 1.812 0.196467991169978
"New Zealand" 2020 92 "Female" 0.526 3.271 0.160807092632223
"New Zealand" 2020 93 "Male" 0.319 1.375 0.232
"New Zealand" 2020 93 "Female" 0.488 2.654 0.183873398643557
"New Zealand" 2020 94 "Male" 0.255 1.002 0.254491017964072
"New Zealand" 2020 94 "Female" 0.412 2.108 0.195445920303605
"New Zealand" 2020 95 "Male" 0.197 0.707 0.278642149929279
"New Zealand" 2020 95 "Female" 0.368 1.599 0.230143839899937
"New Zealand" 2020 96 "Male" 0.146 0.477 0.306079664570231
"New Zealand" 2020 96 "Female" 0.302 1.176 0.256802721088435
"New Zealand" 2020 97 "Male" 0.107 0.316 0.338607594936709
"New Zealand" 2020 97 "Female" 0.246 0.859 0.286379511059371
"New Zealand" 2020 98 "Male" 0.075 0.203 0.369458128078818
"New Zealand" 2020 98 "Female" 0.19 0.598 0.317725752508361
"New Zealand" 2020 99 "Male" 0.049 0.122 0.401639344262295
"New Zealand" 2020 99 "Female" 0.134 0.384 0.348958333333333
"New Zealand" 2020 100 "Male" 0.071 0.151 0.470198675496689
"New Zealand" 2020 100 "Female" 0.236 0.549 0.429872495446266
"New Zealand" 2021 0 "Male" 0.164 30.367 0.00540059933480423
"New Zealand" 2021 0 "Female" 0.107 28.918 0.00370011757382945
"New Zealand" 2021 1 "Male" 0.009 30.686 0.000293293358534837
"New Zealand" 2021 1 "Female" 0.012 29.203 0.000410916686641783
"New Zealand" 2021 2 "Male" 0.001 30.881 3.23823710372073e-05
"New Zealand" 2021 2 "Female" 0.009 29.247 0.000307723869114781
"New Zealand" 2021 3 "Male" 0.006 31.398 0.000191094974202178
"New Zealand" 2021 3 "Female" 0.006 29.779 0.000201484267436784
"New Zealand" 2021 4 "Male" 0.003 31.979 9.38115638387692e-05
"New Zealand" 2021 4 "Female" 0.006 30.39 0.000197433366238894
"New Zealand" 2021 5 "Male" 0.006 32.525 0.000184473481936972
"New Zealand" 2021 5 "Female" 0.003 30.706 9.77007750928157e-05
"New Zealand" 2021 6 "Male" 0.003 32.919 9.11327804611319e-05
"New Zealand" 2021 6 "Female" 0.001 30.936 3.23247995862426e-05
"New Zealand" 2021 7 "Male" 0.001 33.294 3.00354418213492e-05
"New Zealand" 2021 7 "Female" 0.003 31.418 9.54866636959705e-05
"New Zealand" 2021 8 "Male" 0.001 33.76 2.96208530805687e-05
"New Zealand" 2021 8 "Female" 0.003 32.156 9.3295185968404e-05
"New Zealand" 2021 9 "Male" 0.003 34.214 8.7683404454317e-05
"New Zealand" 2021 9 "Female" 0.003 32.684 9.17880308407784e-05
"New Zealand" 2021 10 "Male" 0.003 34.642 8.66000808267421e-05
"New Zealand" 2021 10 "Female" 0.005 32.956 0.000151717441437068
"New Zealand" 2021 11 "Male" 0.003 34.938 8.58663918942126e-05
"New Zealand" 2021 11 "Female" 0.003 32.978 9.09697374006914e-05
"New Zealand" 2021 12 "Male" 0.001 34.901 2.86524741411421e-05
"New Zealand" 2021 12 "Female" 0.003 32.761 9.15722963279509e-05
"New Zealand" 2021 13 "Male" 0.006 34.544 0.000173691523853636
"New Zealand" 2021 13 "Female" 0.006 32.556 0.000184297825285662
"New Zealand" 2021 14 "Male" 0.006 33.7 0.000178041543026706
"New Zealand" 2021 14 "Female" 0.009 31.913 0.000282016732992824
"New Zealand" 2021 15 "Male" 0.009 32.593 0.000276132911974964
"New Zealand" 2021 15 "Female" 0.009 30.986 0.000290453753307946
"New Zealand" 2021 16 "Male" 0.006 32.042 0.000187254228824668
"New Zealand" 2021 16 "Female" 0.009 30.555 0.000294550810014728
"New Zealand" 2021 17 "Male" 0.015 32.139 0.000466722673387473
"New Zealand" 2021 17 "Female" 0.012 30.499 0.000393455523131906
"New Zealand" 2021 18 "Male" 0.018 32.281 0.000557603543880301
"New Zealand" 2021 18 "Female" 0.009 30.53 0.00029479200786112
"New Zealand" 2021 19 "Male" 0.027 32.632 0.000827408678597696
"New Zealand" 2021 19 "Female" 0.012 30.935 0.000387910134152255
"New Zealand" 2021 20 "Male" 0.021 33.489 0.000627071575741288
"New Zealand" 2021 20 "Female" 0.015 31.59 0.000474833808167141
"New Zealand" 2021 21 "Male" 0.024 33.987 0.000706152352370024
"New Zealand" 2021 21 "Female" 0.012 31.812 0.000377216144851
"New Zealand" 2021 22 "Male" 0.021 34.078 0.000616233347027408
"New Zealand" 2021 22 "Female" 0.012 31.785 0.000377536573855592
"New Zealand" 2021 23 "Male" 0.027 34.544 0.000781611857341362
"New Zealand" 2021 23 "Female" 0.009 32.209 0.000279425005433264
"New Zealand" 2021 24 "Male" 0.03 35.361 0.000848392296597947
"New Zealand" 2021 24 "Female" 0.009 32.951 0.000273132833601408
"New Zealand" 2021 25 "Male" 0.024 36.331 0.000660592882111695
"New Zealand" 2021 25 "Female" 0.015 33.766 0.000444233844695848
"New Zealand" 2021 26 "Male" 0.027 37.038 0.000728981046492791
"New Zealand" 2021 26 "Female" 0.009 34.697 0.000259388419748105
"New Zealand" 2021 27 "Male" 0.015 37.761 0.000397235242710733
"New Zealand" 2021 27 "Female" 0.015 35.877 0.000418095158458065
"New Zealand" 2021 28 "Male" 0.03 38.923 0.000770752511368599
"New Zealand" 2021 28 "Female" 0.012 37.337 0.000321397005651231
"New Zealand" 2021 29 "Male" 0.036 39.828 0.000903886712865321
"New Zealand" 2021 29 "Female" 0.009 38.66 0.000232798758406622
"New Zealand" 2021 30 "Male" 0.039 40.007 0.000974829404854151
"New Zealand" 2021 30 "Female" 0.012 39.405 0.000304529881994671
"New Zealand" 2021 31 "Male" 0.033 39.328 0.000839096826688364
"New Zealand" 2021 31 "Female" 0.015 39.215 0.000382506693867143
"New Zealand" 2021 32 "Male" 0.033 38.157 0.000864847865398223
"New Zealand" 2021 32 "Female" 0.012 38.504 0.000311655931851236
"New Zealand" 2021 33 "Male" 0.036 37.117 0.000969905973004284
"New Zealand" 2021 33 "Female" 0.012 37.584 0.000319284802043423
"New Zealand" 2021 34 "Male" 0.036 36.007 0.000999805593356847
"New Zealand" 2021 34 "Female" 0.015 36.288 0.000413359788359788
"New Zealand" 2021 35 "Male" 0.024 34.808 0.000689496667432774
"New Zealand" 2021 35 "Female" 0.021 35.327 0.000594446174314264
"New Zealand" 2021 36 "Male" 0.039 34.02 0.00114638447971781
"New Zealand" 2021 36 "Female" 0.021 34.864 0.000602340523175769
"New Zealand" 2021 37 "Male" 0.042 33.66 0.00124777183600713
"New Zealand" 2021 37 "Female" 0.024 34.358 0.000698527271668898
"New Zealand" 2021 38 "Male" 0.036 33.281 0.00108169826627806
"New Zealand" 2021 38 "Female" 0.024 33.786 0.000710353400816906
"New Zealand" 2021 39 "Male" 0.033 32.664 0.00101028655400441
"New Zealand" 2021 39 "Female" 0.018 33.115 0.000543560320096633
"New Zealand" 2021 40 "Male" 0.039 32.035 0.00121741844857187
"New Zealand" 2021 40 "Female" 0.021 32.422 0.00064770834618469
"New Zealand" 2021 41 "Male" 0.048 31.445 0.00152647479726507
"New Zealand" 2021 41 "Female" 0.033 31.949 0.00103289617828414
"New Zealand" 2021 42 "Male" 0.048 30.729 0.0015620423703993
"New Zealand" 2021 42 "Female" 0.033 31.459 0.00104898439238374
"New Zealand" 2021 43 "Male" 0.054 30.142 0.0017915201380134
"New Zealand" 2021 43 "Female" 0.033 30.93 0.00106692531522793
"New Zealand" 2021 44 "Male" 0.042 30.05 0.00139767054908486
"New Zealand" 2021 44 "Female" 0.036 30.686 0.00117317343413935
"New Zealand" 2021 45 "Male" 0.051 30.236 0.00168673104908057
"New Zealand" 2021 45 "Female" 0.039 30.909 0.00126176841696593
"New Zealand" 2021 46 "Male" 0.063 30.694 0.00205251840750635
"New Zealand" 2021 46 "Female" 0.039 31.823 0.00122552870565314
"New Zealand" 2021 47 "Male" 0.069 31.561 0.00218624251449574
"New Zealand" 2021 47 "Female" 0.054 32.96 0.00163834951456311
"New Zealand" 2021 48 "Male" 0.063 32.599 0.00193257461885334
"New Zealand" 2021 48 "Female" 0.036 33.928 0.00106107050224004
"New Zealand" 2021 49 "Male" 0.078 33.305 0.00234199069208828
"New Zealand" 2021 49 "Female" 0.057 34.806 0.00163764868126185
"New Zealand" 2021 50 "Male" 0.09 33.269 0.00270522107667799
"New Zealand" 2021 50 "Female" 0.06 34.931 0.00171767198190719
"New Zealand" 2021 51 "Male" 0.096 32.822 0.0029248674669429
"New Zealand" 2021 51 "Female" 0.063 34.307 0.0018363599265456
"New Zealand" 2021 52 "Male" 0.114 32.345 0.00352450146854228
"New Zealand" 2021 52 "Female" 0.087 33.84 0.0025709219858156
"New Zealand" 2021 53 "Male" 0.123 31.706 0.00387939191320255
"New Zealand" 2021 53 "Female" 0.093 33.353 0.00278835487062633
"New Zealand" 2021 54 "Male" 0.147 31.087 0.00472866471515424
"New Zealand" 2021 54 "Female" 0.093 32.694 0.00284455863461186
"New Zealand" 2021 55 "Male" 0.135 30.922 0.00436582368540198
"New Zealand" 2021 55 "Female" 0.096 32.398 0.00296314587320205
"New Zealand" 2021 56 "Male" 0.15 31.206 0.00480676792924438
"New Zealand" 2021 56 "Female" 0.093 32.743 0.00284030174388419
"New Zealand" 2021 57 "Male" 0.168 31.646 0.0053087278013019
"New Zealand" 2021 57 "Female" 0.138 33.496 0.00411989491282541
"New Zealand" 2021 58 "Male" 0.183 31.84 0.00574748743718593
"New Zealand" 2021 58 "Female" 0.105 33.946 0.00309314794084723
"New Zealand" 2021 59 "Male" 0.192 31.457 0.00610356995263375
"New Zealand" 2021 59 "Female" 0.132 33.653 0.00392238433423469
"New Zealand" 2021 60 "Male" 0.195 30.614 0.00636963480760436
"New Zealand" 2021 60 "Female" 0.141 32.737 0.00430705318141552
"New Zealand" 2021 61 "Male" 0.21 29.765 0.00705526625230976
"New Zealand" 2021 61 "Female" 0.156 31.643 0.00493000031602566
"New Zealand" 2021 62 "Male" 0.219 28.884 0.00758205234732032
"New Zealand" 2021 62 "Female" 0.168 30.71 0.00547053077173559
"New Zealand" 2021 63 "Male" 0.234 27.85 0.00840215439856373
"New Zealand" 2021 63 "Female" 0.177 29.756 0.00594838015862347
"New Zealand" 2021 64 "Male" 0.234 26.953 0.00868177939375951
"New Zealand" 2021 64 "Female" 0.183 28.784 0.00635769872151195
"New Zealand" 2021 65 "Male" 0.264 26.172 0.010087116001834
"New Zealand" 2021 65 "Female" 0.189 27.961 0.00675941489932406
"New Zealand" 2021 66 "Male" 0.3 25.326 0.0118455342335939
"New Zealand" 2021 66 "Female" 0.18 27.114 0.0066386368665634
"New Zealand" 2021 67 "Male" 0.264 24.47 0.0107887208827135
"New Zealand" 2021 67 "Female" 0.21 26.123 0.00803889292960227
"New Zealand" 2021 68 "Male" 0.318 23.675 0.0134318901795143
"New Zealand" 2021 68 "Female" 0.204 25.136 0.00811584977721197
"New Zealand" 2021 69 "Male" 0.333 22.979 0.0144914922320379
"New Zealand" 2021 69 "Female" 0.225 24.257 0.00927567300160778
"New Zealand" 2021 70 "Male" 0.342 22.363 0.0152931180968564
"New Zealand" 2021 70 "Female" 0.24 23.541 0.0101949789728559
"New Zealand" 2021 71 "Male" 0.366 21.81 0.0167812929848693
"New Zealand" 2021 71 "Female" 0.297 22.966 0.0129321605852129
"New Zealand" 2021 72 "Male" 0.39 21.309 0.0183021258623117
"New Zealand" 2021 72 "Female" 0.315 22.462 0.0140236844448402
"New Zealand" 2021 73 "Male" 0.432 20.825 0.0207442977190876
"New Zealand" 2021 73 "Female" 0.294 22.163 0.0132653521635158
"New Zealand" 2021 74 "Male" 0.474 19.555 0.0242393249808233
"New Zealand" 2021 74 "Female" 0.333 21.044 0.0158239878350124
"New Zealand" 2021 75 "Male" 0.486 17.29 0.0281087333718913
"New Zealand" 2021 75 "Female" 0.327 18.798 0.0173954676029365
"New Zealand" 2021 76 "Male" 0.405 15.484 0.0261560320330664
"New Zealand" 2021 76 "Female" 0.363 16.92 0.0214539007092199
"New Zealand" 2021 77 "Male" 0.501 14.076 0.0355924978687127
"New Zealand" 2021 77 "Female" 0.372 15.457 0.0240667658665977
"New Zealand" 2021 78 "Male" 0.468 12.909 0.0362537764350453
"New Zealand" 2021 78 "Female" 0.357 14.505 0.024612202688728
"New Zealand" 2021 79 "Male" 0.513 12.534 0.0409286740067018
"New Zealand" 2021 79 "Female" 0.411 14.445 0.0284527518172378
"New Zealand" 2021 80 "Male" 0.539 11.885 0.0453512831299958
"New Zealand" 2021 80 "Female" 0.45 13.953 0.0322511287895076
"New Zealand" 2021 81 "Male" 0.556 10.521 0.0528466875772265
"New Zealand" 2021 81 "Female" 0.521 12.598 0.0413557707572631
"New Zealand" 2021 82 "Male" 0.542 9.155 0.059202621518296
"New Zealand" 2021 82 "Female" 0.519 11.223 0.0462443197006148
"New Zealand" 2021 83 "Male" 0.564 8.037 0.0701754385964912
"New Zealand" 2021 83 "Female" 0.547 10.084 0.0542443474811583
"New Zealand" 2021 84 "Male" 0.562 7.074 0.0794458580718123
"New Zealand" 2021 84 "Female" 0.513 9.077 0.0565164701994051
"New Zealand" 2021 85 "Male" 0.606 6.215 0.0975060337892196
"New Zealand" 2021 85 "Female" 0.548 8.152 0.0672227674190383
"New Zealand" 2021 86 "Male" 0.539 5.471 0.0985194662767319
"New Zealand" 2021 86 "Female" 0.587 7.312 0.0802789934354486
"New Zealand" 2021 87 "Male" 0.541 4.78 0.113179916317992
"New Zealand" 2021 87 "Female" 0.564 6.601 0.0854415997576125
"New Zealand" 2021 88 "Male" 0.578 4.127 0.140053307487279
"New Zealand" 2021 88 "Female" 0.623 5.954 0.104635539133356
"New Zealand" 2021 89 "Male" 0.548 3.563 0.15380297502105
"New Zealand" 2021 89 "Female" 0.602 5.361 0.112292482745756
"New Zealand" 2021 90 "Male" 0.513 3.019 0.169923815833057
"New Zealand" 2021 90 "Female" 0.628 4.798 0.130887869945811
"New Zealand" 2021 91 "Male" 0.445 2.457 0.181115181115181
"New Zealand" 2021 91 "Female" 0.649 4.124 0.15737148399612
"New Zealand" 2021 92 "Male" 0.391 1.92 0.203645833333333
"New Zealand" 2021 92 "Female" 0.594 3.396 0.174911660777385
"New Zealand" 2021 93 "Male" 0.35 1.457 0.240219629375429
"New Zealand" 2021 93 "Female" 0.538 2.735 0.196709323583181
"New Zealand" 2021 94 "Male" 0.273 1.075 0.253953488372093
"New Zealand" 2021 94 "Female" 0.457 2.18 0.209633027522936
"New Zealand" 2021 95 "Male" 0.22 0.766 0.287206266318538
"New Zealand" 2021 95 "Female" 0.415 1.692 0.245271867612293
"New Zealand" 2021 96 "Male" 0.165 0.524 0.314885496183206
"New Zealand" 2021 96 "Female" 0.34 1.243 0.273531777956557
"New Zealand" 2021 97 "Male" 0.119 0.343 0.346938775510204
"New Zealand" 2021 97 "Female" 0.27 0.888 0.304054054054054
"New Zealand" 2021 98 "Male" 0.083 0.22 0.377272727272727
"New Zealand" 2021 98 "Female" 0.212 0.628 0.337579617834395
"New Zealand" 2021 99 "Male" 0.056 0.136 0.411764705882353
"New Zealand" 2021 99 "Female" 0.157 0.423 0.371158392434988
"New Zealand" 2021 100 "Male" 0.082 0.17 0.482352941176471
"New Zealand" 2021 100 "Female" 0.275 0.607 0.453047775947282
"New Zealand" 2022 0 "Male" 0.134 30.106 0.00445094001195775
"New Zealand" 2022 0 "Female" 0.143 28.613 0.00499772830531577
"New Zealand" 2022 1 "Male" 0.017 30.361 0.000559928856098284
"New Zealand" 2022 1 "Female" 0.023 28.913 0.000795489918029952
"New Zealand" 2022 2 "Male" 0.014 30.695 0.000456100342075257
"New Zealand" 2022 2 "Female" 0.007 29.209 0.000239652162004862
"New Zealand" 2022 3 "Male" 0.011 30.889 0.00035611382692868
"New Zealand" 2022 3 "Female" 0.003 29.256 0.000102543068088597
"New Zealand" 2022 4 "Male" 0.008 31.404 0.000254744618519934
"New Zealand" 2022 4 "Female" 0.005 29.787 0.000167858461745057
"New Zealand" 2022 5 "Male" 0.007 31.985 0.000218852587150227
"New Zealand" 2022 5 "Female" 0.003 30.398 9.86907033357458e-05
"New Zealand" 2022 6 "Male" 0.008 32.528 0.000245941957697983
"New Zealand" 2022 6 "Female" 0.002 30.713 6.51190049816039e-05
"New Zealand" 2022 7 "Male" 0.005 32.923 0.000151869513713817
"New Zealand" 2022 7 "Female" 0.003 30.944 9.69493278179938e-05
"New Zealand" 2022 8 "Male" 0.005 33.297 0.000150163678409466
"New Zealand" 2022 8 "Female" 0.003 31.422 9.54745083062822e-05
"New Zealand" 2022 9 "Male" 0.006 33.762 0.000177714590367869
"New Zealand" 2022 9 "Female" 0.004 32.16 0.000124378109452736
"New Zealand" 2022 10 "Male" 0.008 34.215 0.000233815577962882
"New Zealand" 2022 10 "Female" 0.002 32.688 6.11845325501713e-05
"New Zealand" 2022 11 "Male" 0.006 34.642 0.000173200161653484
"New Zealand" 2022 11 "Female" 0.005 32.959 0.000151703631784945
"New Zealand" 2022 12 "Male" 0.007 34.94 0.00020034344590727
"New Zealand" 2022 12 "Female" 0.008 32.98 0.000242571255306246
"New Zealand" 2022 13 "Male" 0.015 34.903 0.000429762484600178
"New Zealand" 2022 13 "Female" 0.008 32.765 0.000244162978788341
"New Zealand" 2022 14 "Male" 0.015 34.547 0.000434191101977017
"New Zealand" 2022 14 "Female" 0.007 32.563 0.000214967908362252
"New Zealand" 2022 15 "Male" 0.019 33.708 0.000563664412009019
"New Zealand" 2022 15 "Female" 0.01 31.924 0.00031324395439168
"New Zealand" 2022 16 "Male" 0.035 32.6 0.00107361963190184
"New Zealand" 2022 16 "Female" 0.009 31.006 0.000290266400051603
"New Zealand" 2022 17 "Male" 0.031 32.053 0.000967148160858578
"New Zealand" 2022 17 "Female" 0.008 30.582 0.000261591786017919
"New Zealand" 2022 18 "Male" 0.036 32.155 0.0011195770486705
"New Zealand" 2022 18 "Female" 0.005 30.537 0.000163735795919704
"New Zealand" 2022 19 "Male" 0.035 32.3 0.00108359133126935
"New Zealand" 2022 19 "Female" 0.011 30.573 0.00035979458999771
"New Zealand" 2022 20 "Male" 0.034 32.656 0.00104115629593337
"New Zealand" 2022 20 "Female" 0.005 30.983 0.000161378820643579
"New Zealand" 2022 21 "Male" 0.039 33.517 0.00116358862666706
"New Zealand" 2022 21 "Female" 0.011 31.642 0.000347639213703306
"New Zealand" 2022 22 "Male" 0.046 34.017 0.00135226504394861
"New Zealand" 2022 22 "Female" 0.017 31.864 0.000533517449158926
"New Zealand" 2022 23 "Male" 0.044 34.106 0.00129009558435466
"New Zealand" 2022 23 "Female" 0.011 31.84 0.000345477386934673
"New Zealand" 2022 24 "Male" 0.037 34.573 0.00107019928846209
"New Zealand" 2022 24 "Female" 0.005 32.267 0.000154957076889702
"New Zealand" 2022 25 "Male" 0.039 35.392 0.00110194394213382
"New Zealand" 2022 25 "Female" 0.008 33.007 0.000242372830005756
"New Zealand" 2022 26 "Male" 0.025 36.364 0.000687493125068749
"New Zealand" 2022 26 "Female" 0.01 33.819 0.000295691770898016
"New Zealand" 2022 27 "Male" 0.016 37.075 0.00043155765340526
"New Zealand" 2022 27 "Female" 0.01 34.746 0.000287802912565475
"New Zealand" 2022 28 "Male" 0.029 37.794 0.000767317563634439
"New Zealand" 2022 28 "Female" 0.012 35.922 0.000334057123768164
"New Zealand" 2022 29 "Male" 0.034 38.945 0.000873026062395686
"New Zealand" 2022 29 "Female" 0.019 37.379 0.000508306803285267
"New Zealand" 2022 30 "Male" 0.033 39.843 0.000828250884722536
"New Zealand" 2022 30 "Female" 0.027 38.694 0.000697782601953791
"New Zealand" 2022 31 "Male" 0.031 40.019 0.000774632049776356
"New Zealand" 2022 31 "Female" 0.032 39.43 0.00081156479837687
"New Zealand" 2022 32 "Male" 0.029 39.341 0.000737144454894385
"New Zealand" 2022 32 "Female" 0.028 39.236 0.000713630339484147
"New Zealand" 2022 33 "Male" 0.045 38.163 0.00117915258234416
"New Zealand" 2022 33 "Female" 0.033 38.523 0.000856631103496612
"New Zealand" 2022 34 "Male" 0.041 37.115 0.00110467465984103
"New Zealand" 2022 34 "Female" 0.029 37.6 0.000771276595744681
"New Zealand" 2022 35 "Male" 0.031 36.008 0.000860919795600977
"New Zealand" 2022 35 "Female" 0.021 36.301 0.000578496460152613
"New Zealand" 2022 36 "Male" 0.031 34.81 0.000890548692904338
"New Zealand" 2022 36 "Female" 0.017 35.339 0.000481054925153513
