"Year" "Age" "Female" "Male" "Total" "OpenInterval" "CNTRY"
1992 62 0.008534 0.015965 0.012247 FALSE "NZL_NP"
1992 63 0.009437 0.018138 0.01378 FALSE "NZL_NP"
1992 64 0.012107 0.023203 0.01765 FALSE "NZL_NP"
1992 65 0.012937 0.023209 0.018041 FALSE "NZL_NP"
1992 66 0.013656 0.02517 0.019287 FALSE "NZL_NP"
1992 67 0.011349 0.026336 0.018539 FALSE "NZL_NP"
1992 68 0.016599 0.032221 0.023952 FALSE "NZL_NP"
1992 69 0.018419 0.033852 0.025553 FALSE "NZL_NP"
1992 70 0.021467 0.03614 0.028149 FALSE "NZL_NP"
1992 71 0.021085 0.040094 0.029565 FALSE "NZL_NP"
1992 72 0.024877 0.041365 0.032094 FALSE "NZL_NP"
1992 73 0.026449 0.046221 0.034974 FALSE "NZL_NP"
1992 74 0.028692 0.053457 0.039155 FALSE "NZL_NP"
1992 75 0.03619 0.05472 0.043937 FALSE "NZL_NP"
1992 76 0.035914 0.065934 0.048299 FALSE "NZL_NP"
1992 77 0.036008 0.064405 0.04756 FALSE "NZL_NP"
1992 78 0.044777 0.076258 0.05741 FALSE "NZL_NP"
1992 79 0.049506 0.090349 0.065524 FALSE "NZL_NP"
1992 80 0.059372 0.099975 0.074805 FALSE "NZL_NP"
1992 81 0.064994 0.102586 0.079124 FALSE "NZL_NP"
1992 82 0.072186 0.125603 0.091306 FALSE "NZL_NP"
1992 83 0.082119 0.138242 0.101281 FALSE "NZL_NP"
1992 84 0.088698 0.139321 0.105819 FALSE "NZL_NP"
1992 85 0.101124 0.135694 0.112624 FALSE "NZL_NP"
1992 86 0.107076 0.167487 0.126286 FALSE "NZL_NP"
1992 87 0.13021 0.202288 0.152053 FALSE "NZL_NP"
1992 88 0.131381 0.189469 0.148477 FALSE "NZL_NP"
1992 89 0.155915 0.236901 0.179303 FALSE "NZL_NP"
1992 90 0.183858 0.250364 0.202471 FALSE "NZL_NP"
1992 91 0.175549 0.220085 0.187243 FALSE "NZL_NP"
1992 92 0.200093 0.28833 0.22235 FALSE "NZL_NP"
1992 93 0.202004 0.202861 0.202206 FALSE "NZL_NP"
1992 94 0.239909 0.331395 0.258902 FALSE "NZL_NP"
1992 95 0.225249 0.411215 0.257941 FALSE "NZL_NP"
1992 96 0.339936 0.363229 0.343905 FALSE "NZL_NP"
1992 97 0.287256 0.439883 0.315789 FALSE "NZL_NP"
1992 98 0.301449 0.385027 0.314239 FALSE "NZL_NP"
1992 99 0.338028 0.45283 0.354362 FALSE "NZL_NP"
1992 100 0.455882 0.219512 0.416327 FALSE "NZL_NP"
1992 101 0.398437 0.47619 0.413793 FALSE "NZL_NP"
1992 102 0.348387 0.9375 0.449198 FALSE "NZL_NP"
1992 103 0.35 0.428571 0.358209 FALSE "NZL_NP"
1992 104 0.521739 0.75 0.54 FALSE "NZL_NP"
1992 105 0.84 0 0.75 FALSE "NZL_NP"
1992 106 0.315789 0 0.214286 FALSE "NZL_NP"
1992 107 0 0 0 FALSE "NZL_NP"
1992 108 0 NA 0 FALSE "NZL_NP"
1992 109 1.2 NA 1.2 FALSE "NZL_NP"
1992 110 NA 3 3 TRUE "NZL_NP"
1993 0 0.006662 0.007719 0.007207 FALSE "NZL_NP"
1993 1 0.000763 0.000748 0.000755 FALSE "NZL_NP"
1993 2 0.000543 0.000579 0.000562 FALSE "NZL_NP"
1993 3 0.000206 0.000198 0.000202 FALSE "NZL_NP"
1993 4 0.00039 0.000238 0.000312 FALSE "NZL_NP"
1993 5 0.000146 0.000173 0.000159 FALSE "NZL_NP"
1993 6 0.000304 0.000144 0.000222 FALSE "NZL_NP"
1993 7 3.8e-05 3.7e-05 3.8e-05 FALSE "NZL_NP"
1993 8 0.000155 0.000185 0.00017 FALSE "NZL_NP"
1993 9 0.000198 0.000224 0.000211 FALSE "NZL_NP"
1993 10 0.00012 0.000226 0.000175 FALSE "NZL_NP"
1993 11 0.00024 0.000208 0.000223 FALSE "NZL_NP"
1993 12 0.000116 0.000294 0.000207 FALSE "NZL_NP"
1993 13 0.000274 0.000187 0.00023 FALSE "NZL_NP"
1993 14 0.000313 0.000189 0.00025 FALSE "NZL_NP"
1993 15 0.000312 0.000378 0.000346 FALSE "NZL_NP"
1993 16 0.000609 0.001113 0.000864 FALSE "NZL_NP"
1993 17 0.000351 0.001401 0.00088 FALSE "NZL_NP"
1993 18 0.000573 0.001637 0.001106 FALSE "NZL_NP"
1993 19 0.000622 0.001882 0.001252 FALSE "NZL_NP"
1993 20 0.000472 0.002057 0.001265 FALSE "NZL_NP"
1993 21 0.000499 0.002377 0.001436 FALSE "NZL_NP"
1993 22 0.000875 0.001357 0.001115 FALSE "NZL_NP"
1993 23 0.000312 0.001653 0.000982 FALSE "NZL_NP"
1993 24 0.000425 0.001429 0.000925 FALSE "NZL_NP"
1993 25 0.000287 0.001457 0.000863 FALSE "NZL_NP"
1993 26 0.000434 0.00117 0.000794 FALSE "NZL_NP"
1993 27 0.000471 0.001509 0.000979 FALSE "NZL_NP"
1993 28 0.000531 0.001246 0.000883 FALSE "NZL_NP"
1993 29 0.000882 0.001178 0.001028 FALSE "NZL_NP"
1993 30 0.000688 0.001574 0.001122 FALSE "NZL_NP"
1993 31 0.000355 0.000933 0.000637 FALSE "NZL_NP"
1993 32 0.000622 0.001111 0.000861 FALSE "NZL_NP"
1993 33 0.000503 0.00097 0.000733 FALSE "NZL_NP"
1993 34 0.000824 0.00129 0.001054 FALSE "NZL_NP"
1993 35 0.000884 0.001236 0.001057 FALSE "NZL_NP"
1993 36 0.000796 0.001928 0.001355 FALSE "NZL_NP"
1993 37 0.000552 0.001797 0.001166 FALSE "NZL_NP"
1993 38 0.000827 0.0018 0.001306 FALSE "NZL_NP"
1993 39 0.000692 0.001912 0.001295 FALSE "NZL_NP"
1993 40 0.001359 0.001767 0.001561 FALSE "NZL_NP"
1993 41 0.001546 0.001951 0.001747 FALSE "NZL_NP"
1993 42 0.001863 0.00261 0.002235 FALSE "NZL_NP"
1993 43 0.0013 0.002772 0.002035 FALSE "NZL_NP"
1993 44 0.001669 0.002243 0.001956 FALSE "NZL_NP"
1993 45 0.00146 0.002483 0.001971 FALSE "NZL_NP"
1993 46 0.002182 0.002824 0.002502 FALSE "NZL_NP"
1993 47 0.001982 0.003325 0.002653 FALSE "NZL_NP"
1993 48 0.002094 0.003291 0.002693 FALSE "NZL_NP"
1993 49 0.003121 0.003575 0.003349 FALSE "NZL_NP"
1993 50 0.003418 0.003594 0.003506 FALSE "NZL_NP"
1993 51 0.003899 0.005018 0.004459 FALSE "NZL_NP"
1993 52 0.003151 0.006036 0.004593 FALSE "NZL_NP"
1993 53 0.004077 0.006413 0.005244 FALSE "NZL_NP"
1993 54 0.005531 0.007951 0.006737 FALSE "NZL_NP"
1993 55 0.004727 0.008137 0.006426 FALSE "NZL_NP"
1993 56 0.005605 0.008317 0.006952 FALSE "NZL_NP"
1993 57 0.006379 0.009248 0.00781 FALSE "NZL_NP"
1993 58 0.007651 0.009987 0.008821 FALSE "NZL_NP"
1993 59 0.007766 0.010804 0.009284 FALSE "NZL_NP"
1993 60 0.007717 0.013149 0.010428 FALSE "NZL_NP"
1993 61 0.007777 0.014064 0.010927 FALSE "NZL_NP"
1993 62 0.009857 0.014947 0.012406 FALSE "NZL_NP"
1993 63 0.011683 0.017485 0.014574 FALSE "NZL_NP"
1993 64 0.010616 0.018233 0.014405 FALSE "NZL_NP"
1993 65 0.011678 0.019409 0.015521 FALSE "NZL_NP"
1993 66 0.013831 0.022936 0.01833 FALSE "NZL_NP"
1993 67 0.016025 0.022398 0.019125 FALSE "NZL_NP"
1993 68 0.016398 0.029598 0.022688 FALSE "NZL_NP"
1993 69 0.016467 0.033413 0.024377 FALSE "NZL_NP"
1993 70 0.020011 0.034139 0.026493 FALSE "NZL_NP"
1993 71 0.018492 0.038119 0.027343 FALSE "NZL_NP"
1993 72 0.023085 0.042061 0.031452 FALSE "NZL_NP"
1993 73 0.02771 0.048326 0.036652 FALSE "NZL_NP"
1993 74 0.030541 0.048983 0.038398 FALSE "NZL_NP"
1993 75 0.034463 0.061467 0.045724 FALSE "NZL_NP"
1993 76 0.033687 0.06575 0.046867 FALSE "NZL_NP"
1993 77 0.039413 0.065334 0.049937 FALSE "NZL_NP"
1993 78 0.045306 0.078662 0.058597 FALSE "NZL_NP"
1993 79 0.05069 0.085578 0.064393 FALSE "NZL_NP"
1993 80 0.060096 0.086954 0.070255 FALSE "NZL_NP"
1993 81 0.059635 0.094059 0.072436 FALSE "NZL_NP"
1993 82 0.067064 0.111988 0.083535 FALSE "NZL_NP"
1993 83 0.086037 0.123176 0.098911 FALSE "NZL_NP"
1993 84 0.090116 0.141206 0.107034 FALSE "NZL_NP"
1993 85 0.099335 0.161603 0.119646 FALSE "NZL_NP"
1993 86 0.116168 0.151581 0.12759 FALSE "NZL_NP"
1993 87 0.125979 0.174383 0.140771 FALSE "NZL_NP"
1993 88 0.135576 0.176599 0.147509 FALSE "NZL_NP"
1993 89 0.144065 0.186889 0.156208 FALSE "NZL_NP"
1993 90 0.166219 0.205355 0.177087 FALSE "NZL_NP"
1993 91 0.199842 0.220024 0.205303 FALSE "NZL_NP"
1993 92 0.189224 0.312474 0.220271 FALSE "NZL_NP"
1993 93 0.185871 0.296386 0.212252 FALSE "NZL_NP"
1993 94 0.247129 0.304647 0.260062 FALSE "NZL_NP"
1993 95 0.276175 0.447257 0.308219 FALSE "NZL_NP"
1993 96 0.27913 0.392523 0.296921 FALSE "NZL_NP"
1993 97 0.314593 0.330097 0.317125 FALSE "NZL_NP"
1993 98 0.333942 0.416667 0.347561 FALSE "NZL_NP"
1993 99 0.267717 0.461538 0.295964 FALSE "NZL_NP"
1993 100 0.348214 0.483871 0.364706 FALSE "NZL_NP"
1993 101 0.470149 0.333333 0.447205 FALSE "NZL_NP"
1993 102 0.309677 0.15 0.276923 FALSE "NZL_NP"
1993 103 0.705882 0.571429 0.685714 FALSE "NZL_NP"
1993 104 0.65625 0 0.575342 FALSE "NZL_NP"
1993 105 0.391304 0 0.346154 FALSE "NZL_NP"
1993 106 0.363636 1.2 0.473684 FALSE "NZL_NP"
1993 107 0.428571 0 0.3 FALSE "NZL_NP"
1993 108 1.5 6 2.4 FALSE "NZL_NP"
1993 109 1.2 NA 1.2 FALSE "NZL_NP"
1993 110 NA NA NA TRUE "NZL_NP"
1994 0 0.006805 0.007114 0.006964 FALSE "NZL_NP"
1994 1 0.000635 0.000925 0.000785 FALSE "NZL_NP"
1994 2 0.000345 0.000356 0.00035 FALSE "NZL_NP"
1994 3 0.000203 0.000384 0.000296 FALSE "NZL_NP"
1994 4 0.000137 0.000328 0.000234 FALSE "NZL_NP"
1994 5 0.000211 0.000236 0.000224 FALSE "NZL_NP"
1994 6 0.000109 0.000343 0.000229 FALSE "NZL_NP"
1994 7 0.000226 0.000215 0.00022 FALSE "NZL_NP"
1994 8 0.000115 0.000146 0.000131 FALSE "NZL_NP"
1994 9 0.000154 0.000147 0.00015 FALSE "NZL_NP"
1994 10 7.9e-05 0.000297 0.000191 FALSE "NZL_NP"
1994 11 7.9e-05 0.000168 0.000125 FALSE "NZL_NP"
1994 12 0.000119 0.00015 0.000135 FALSE "NZL_NP"
1994 13 0.000154 0.000291 0.000224 FALSE "NZL_NP"
1994 14 0.000156 0.000408 0.000285 FALSE "NZL_NP"
1994 15 0.00031 0.000449 0.000381 FALSE "NZL_NP"
1994 16 0.000424 0.000655 0.000541 FALSE "NZL_NP"
1994 17 0.000302 0.000993 0.000652 FALSE "NZL_NP"
1994 18 0.000829 0.001195 0.001014 FALSE "NZL_NP"
1994 19 0.000715 0.001402 0.00106 FALSE "NZL_NP"
1994 20 0.000555 0.001245 9e-04 FALSE "NZL_NP"
1994 21 0.00041 0.001399 0.000905 FALSE "NZL_NP"
1994 22 0.000508 0.001892 0.001198 FALSE "NZL_NP"
1994 23 0.000443 0.001191 0.000815 FALSE "NZL_NP"
1994 24 0.000524 0.001393 0.000956 FALSE "NZL_NP"
1994 25 0.000354 0.001839 0.00109 FALSE "NZL_NP"
1994 26 0.000426 0.001367 0.000888 FALSE "NZL_NP"
1994 27 0.000428 0.001148 0.000778 FALSE "NZL_NP"
1994 28 0.000678 0.001645 0.00115 FALSE "NZL_NP"
1994 29 0.000488 0.00121 0.000843 FALSE "NZL_NP"
1994 30 0.000669 0.001352 0.001004 FALSE "NZL_NP"
1994 31 0.000486 0.001743 0.0011 FALSE "NZL_NP"
1994 32 0.000448 0.00143 0.000927 FALSE "NZL_NP"
1994 33 0.000843 0.00146 0.001144 FALSE "NZL_NP"
1994 34 0.000731 0.001031 0.000879 FALSE "NZL_NP"
1994 35 0.000954 0.0014 0.001174 FALSE "NZL_NP"
1994 36 0.000596 0.001262 0.000924 FALSE "NZL_NP"
1994 37 0.000861 0.001566 0.001208 FALSE "NZL_NP"
1994 38 0.000767 0.001616 0.001185 FALSE "NZL_NP"
1994 39 0.001193 0.001516 0.001353 FALSE "NZL_NP"
1994 40 0.000725 0.002111 0.00141 FALSE "NZL_NP"
1994 41 0.001017 0.001515 0.001264 FALSE "NZL_NP"
1994 42 0.001557 0.002222 0.001887 FALSE "NZL_NP"
1994 43 0.001369 0.002432 0.001899 FALSE "NZL_NP"
1994 44 0.001821 0.002026 0.001923 FALSE "NZL_NP"
1994 45 0.001541 0.001985 0.001763 FALSE "NZL_NP"
1994 46 0.001679 0.002593 0.002136 FALSE "NZL_NP"
1994 47 0.001909 0.003507 0.002708 FALSE "NZL_NP"
1994 48 0.002395 0.003134 0.002764 FALSE "NZL_NP"
1994 49 0.002345 0.004011 0.003178 FALSE "NZL_NP"
1994 50 0.00339 0.004256 0.003825 FALSE "NZL_NP"
1994 51 0.00296 0.005042 0.004004 FALSE "NZL_NP"
1994 52 0.004231 0.005119 0.004675 FALSE "NZL_NP"
1994 53 0.004071 0.005708 0.004889 FALSE "NZL_NP"
1994 54 0.00489 0.007096 0.005992 FALSE "NZL_NP"
1994 55 0.004642 0.007708 0.00617 FALSE "NZL_NP"
1994 56 0.004425 0.009009 0.006705 FALSE "NZL_NP"
1994 57 0.006164 0.007869 0.00701 FALSE "NZL_NP"
1994 58 0.007032 0.009392 0.008206 FALSE "NZL_NP"
1994 59 0.006844 0.009684 0.008265 FALSE "NZL_NP"
1994 60 0.009034 0.0122 0.010614 FALSE "NZL_NP"
1994 61 0.008421 0.013218 0.010812 FALSE "NZL_NP"
1994 62 0.008552 0.01477 0.011661 FALSE "NZL_NP"
1994 63 0.011279 0.015542 0.013409 FALSE "NZL_NP"
1994 64 0.010312 0.019004 0.014632 FALSE "NZL_NP"
1994 65 0.01271 0.022056 0.017335 FALSE "NZL_NP"
1994 66 0.013347 0.023633 0.018436 FALSE "NZL_NP"
1994 67 0.013959 0.024086 0.018936 FALSE "NZL_NP"
1994 68 0.012771 0.028668 0.020451 FALSE "NZL_NP"
1994 69 0.015757 0.030322 0.022644 FALSE "NZL_NP"
1994 70 0.01937 0.033388 0.025865 FALSE "NZL_NP"
1994 71 0.02105 0.037854 0.028697 FALSE "NZL_NP"
1994 72 0.023278 0.040988 0.031186 FALSE "NZL_NP"
1994 73 0.025991 0.044742 0.034188 FALSE "NZL_NP"
1994 74 0.029396 0.051683 0.038945 FALSE "NZL_NP"
1994 75 0.030185 0.051928 0.039323 FALSE "NZL_NP"
1994 76 0.031713 0.061625 0.044004 FALSE "NZL_NP"
1994 77 0.038351 0.068417 0.050501 FALSE "NZL_NP"
1994 78 0.042426 0.067888 0.052575 FALSE "NZL_NP"
1994 79 0.047179 0.084317 0.06171 FALSE "NZL_NP"
1994 80 0.056021 0.098805 0.072276 FALSE "NZL_NP"
1994 81 0.061999 0.099381 0.075823 FALSE "NZL_NP"
1994 82 0.072267 0.101465 0.082881 FALSE "NZL_NP"
1994 83 0.078056 0.127751 0.095846 FALSE "NZL_NP"
1994 84 0.080177 0.138381 0.099679 FALSE "NZL_NP"
1994 85 0.097699 0.146852 0.113337 FALSE "NZL_NP"
1994 86 0.10668 0.159538 0.123312 FALSE "NZL_NP"
1994 87 0.121791 0.195018 0.144681 FALSE "NZL_NP"
1994 88 0.135264 0.172372 0.146146 FALSE "NZL_NP"
1994 89 0.143396 0.191778 0.15705 FALSE "NZL_NP"
1994 90 0.160955 0.225033 0.178424 FALSE "NZL_NP"
1994 91 0.18141 0.269265 0.204754 FALSE "NZL_NP"
1994 92 0.194922 0.270784 0.214373 FALSE "NZL_NP"
1994 93 0.248011 0.257284 0.25023 FALSE "NZL_NP"
1994 94 0.245855 0.304918 0.259096 FALSE "NZL_NP"
1994 95 0.255484 0.309824 0.266564 FALSE "NZL_NP"
1994 96 0.311454 0.346392 0.317472 FALSE "NZL_NP"
1994 97 0.267292 0.418605 0.289985 FALSE "NZL_NP"
1994 98 0.34375 0.529412 0.371681 FALSE "NZL_NP"
1994 99 0.300752 0.331034 0.305408 FALSE "NZL_NP"
1994 100 0.419355 0.789474 0.463722 FALSE "NZL_NP"
1994 101 0.33887 1 0.409496 FALSE "NZL_NP"
1994 102 0.60355 0.774194 0.63 FALSE "NZL_NP"
1994 103 0.568421 1.043478 0.661017 FALSE "NZL_NP"
1994 104 0.387097 0 0.352941 FALSE "NZL_NP"
1994 105 0.285714 0 0.235294 FALSE "NZL_NP"
1994 106 0.352941 0 0.3 FALSE "NZL_NP"
1994 107 0.26087 3 0.48 FALSE "NZL_NP"
1994 108 1.5 NA 1.5 FALSE "NZL_NP"
1994 109 3 NA 3 FALSE "NZL_NP"
1994 110 NA NA NA TRUE "NZL_NP"
1995 0 0.006366 0.006818 0.006599 FALSE "NZL_NP"
1995 1 0.000677 0.000738 0.000709 FALSE "NZL_NP"
1995 2 0.000175 0.000262 0.00022 FALSE "NZL_NP"
1995 3 0.000274 0.000224 0.000248 FALSE "NZL_NP"
1995 4 0.000402 0.000285 0.000342 FALSE "NZL_NP"
1995 5 0.000169 0.00026 0.000216 FALSE "NZL_NP"
1995 6 0.00014 0.000268 0.000205 FALSE "NZL_NP"
1995 7 0.000143 6.8e-05 0.000105 FALSE "NZL_NP"
1995 8 0.000112 0.000354 0.000236 FALSE "NZL_NP"
1995 9 0.000189 0.000145 0.000166 FALSE "NZL_NP"
1995 10 7.6e-05 0.00029 0.000186 FALSE "NZL_NP"
1995 11 0.000272 0.00011 0.000189 FALSE "NZL_NP"
1995 12 7.9e-05 0.000185 0.000133 FALSE "NZL_NP"
1995 13 0.000275 0.000259 0.000267 FALSE "NZL_NP"
1995 14 0.000152 0.000468 0.000314 FALSE "NZL_NP"
1995 15 0.000384 0.00055 0.000469 FALSE "NZL_NP"
1995 16 0.000574 0.000868 0.000723 FALSE "NZL_NP"
1995 17 0.00042 0.001388 0.000911 FALSE "NZL_NP"
1995 18 0.000657 0.001278 0.000972 FALSE "NZL_NP"
1995 19 0.000405 0.001783 0.001101 FALSE "NZL_NP"
1995 20 0.000537 0.001703 0.001122 FALSE "NZL_NP"
1995 21 0.00049 0.001643 0.001067 FALSE "NZL_NP"
1995 22 0.000556 0.001618 0.001087 FALSE "NZL_NP"
1995 23 0.000516 0.001876 0.001192 FALSE "NZL_NP"
1995 24 0.000928 0.0017 0.00131 FALSE "NZL_NP"
1995 25 0.000611 0.001677 0.001138 FALSE "NZL_NP"
1995 26 0.000527 0.001536 0.001024 FALSE "NZL_NP"
1995 27 0.000595 0.001307 0.000942 FALSE "NZL_NP"
1995 28 0.00042 0.001618 0.001001 FALSE "NZL_NP"
1995 29 0.00049 0.00178 0.001119 FALSE "NZL_NP"
1995 30 0.000786 0.001379 0.001077 FALSE "NZL_NP"
1995 31 0.000526 0.001364 0.000937 FALSE "NZL_NP"
1995 32 0.000543 0.001303 0.000914 FALSE "NZL_NP"
1995 33 0.000726 0.001298 0.001004 FALSE "NZL_NP"
1995 34 0.000769 0.001073 0.000917 FALSE "NZL_NP"
1995 35 0.000952 0.001084 0.001017 FALSE "NZL_NP"
1995 36 0.000707 0.001299 0.000999 FALSE "NZL_NP"
1995 37 0.001318 0.001357 0.001337 FALSE "NZL_NP"
1995 38 0.000993 0.001241 0.001115 FALSE "NZL_NP"
1995 39 0.000722 0.001488 0.001099 FALSE "NZL_NP"
1995 40 0.001107 0.001517 0.001309 FALSE "NZL_NP"
1995 41 0.001286 0.00178 0.00153 FALSE "NZL_NP"
1995 42 0.001514 0.001819 0.001665 FALSE "NZL_NP"
1995 43 0.001267 0.002082 0.001673 FALSE "NZL_NP"
1995 44 0.001601 0.002532 0.002065 FALSE "NZL_NP"
1995 45 0.001729 0.002571 0.00215 FALSE "NZL_NP"
1995 46 0.002121 0.002939 0.002531 FALSE "NZL_NP"
1995 47 0.001837 0.003367 0.002603 FALSE "NZL_NP"
1995 48 0.002722 0.003346 0.003034 FALSE "NZL_NP"
1995 49 0.003271 0.003837 0.003554 FALSE "NZL_NP"
1995 50 0.003298 0.003977 0.003638 FALSE "NZL_NP"
1995 51 0.003026 0.005646 0.004343 FALSE "NZL_NP"
1995 52 0.004397 0.004785 0.004592 FALSE "NZL_NP"
1995 53 0.00575 0.006318 0.006034 FALSE "NZL_NP"
1995 54 0.004031 0.007236 0.005632 FALSE "NZL_NP"
1995 55 0.00451 0.006841 0.005674 FALSE "NZL_NP"
1995 56 0.005767 0.008411 0.007084 FALSE "NZL_NP"
1995 57 0.006283 0.009134 0.0077 FALSE "NZL_NP"
1995 58 0.004861 0.010265 0.00754 FALSE "NZL_NP"
1995 59 0.007761 0.011033 0.009386 FALSE "NZL_NP"
1995 60 0.007902 0.013485 0.010692 FALSE "NZL_NP"
1995 61 0.00835 0.011866 0.010102 FALSE "NZL_NP"
1995 62 0.00885 0.015286 0.012049 FALSE "NZL_NP"
1995 63 0.008778 0.01556 0.012161 FALSE "NZL_NP"
1995 64 0.011574 0.018546 0.01505 FALSE "NZL_NP"
1995 65 0.014872 0.021188 0.017995 FALSE "NZL_NP"
1995 66 0.011523 0.020679 0.016033 FALSE "NZL_NP"
1995 67 0.014267 0.026954 0.020508 FALSE "NZL_NP"
1995 68 0.014052 0.0282 0.020961 FALSE "NZL_NP"
1995 69 0.016358 0.030899 0.023329 FALSE "NZL_NP"
1995 70 0.018768 0.035888 0.026799 FALSE "NZL_NP"
1995 71 0.020627 0.033516 0.026552 FALSE "NZL_NP"
1995 72 0.023301 0.039923 0.030802 FALSE "NZL_NP"
1995 73 0.025888 0.043988 0.033888 FALSE "NZL_NP"
1995 74 0.028348 0.050606 0.037963 FALSE "NZL_NP"
1995 75 0.034626 0.05617 0.043741 FALSE "NZL_NP"
1995 76 0.034926 0.060165 0.045388 FALSE "NZL_NP"
1995 77 0.037259 0.063188 0.047747 FALSE "NZL_NP"
1995 78 0.039588 0.076679 0.054303 FALSE "NZL_NP"
1995 79 0.047374 0.083758 0.06162 FALSE "NZL_NP"
1995 80 0.05201 0.086502 0.065124 FALSE "NZL_NP"
1995 81 0.057781 0.10597 0.075621 FALSE "NZL_NP"
1995 82 0.068666 0.110497 0.083748 FALSE "NZL_NP"
1995 83 0.078983 0.115605 0.091988 FALSE "NZL_NP"
1995 84 0.088602 0.121116 0.099959 FALSE "NZL_NP"
1995 85 0.103201 0.153466 0.119454 FALSE "NZL_NP"
1995 86 0.10692 0.17532 0.127889 FALSE "NZL_NP"
1995 87 0.112026 0.178508 0.132073 FALSE "NZL_NP"
1995 88 0.128701 0.191004 0.147319 FALSE "NZL_NP"
1995 89 0.144968 0.20715 0.162701 FALSE "NZL_NP"
1995 90 0.185885 0.247891 0.202603 FALSE "NZL_NP"
1995 91 0.180608 0.229714 0.193277 FALSE "NZL_NP"
1995 92 0.185185 0.241 0.199328 FALSE "NZL_NP"
1995 93 0.254949 0.325653 0.272623 FALSE "NZL_NP"
1995 94 0.260523 0.321822 0.274723 FALSE "NZL_NP"
1995 95 0.272054 0.412107 0.30139 FALSE "NZL_NP"
1995 96 0.340314 0.325175 0.337291 FALSE "NZL_NP"
1995 97 0.33586 0.415094 0.348254 FALSE "NZL_NP"
1995 98 0.291866 0.596859 0.33218 FALSE "NZL_NP"
1995 99 0.350792 0.451128 0.36478 FALSE "NZL_NP"
1995 100 0.323478 0.348837 0.326778 FALSE "NZL_NP"
1995 101 0.583784 0.648649 0.589681 FALSE "NZL_NP"
1995 102 0.62069 0.26087 0.57868 FALSE "NZL_NP"
1995 103 0.55102 0.666667 0.568966 FALSE "NZL_NP"
1995 104 0.393443 0.6 0.422535 FALSE "NZL_NP"
1995 105 0.45 1.2 0.533333 FALSE "NZL_NP"
1995 106 1.384615 1.2 1.354839 FALSE "NZL_NP"
1995 107 0.26087 0 0.230769 FALSE "NZL_NP"
1995 108 1 NA 1 FALSE "NZL_NP"
1995 109 NA NA NA FALSE "NZL_NP"
1995 110 NA NA NA TRUE "NZL_NP"
1996 0 0.00668 0.007556 0.007132 FALSE "NZL_NP"
1996 1 0.000673 0.000665 0.000669 FALSE "NZL_NP"
1996 2 0.000318 0.000432 0.000377 FALSE "NZL_NP"
1996 3 0.000312 0.000357 0.000335 FALSE "NZL_NP"
1996 4 0.000204 0.000286 0.000246 FALSE "NZL_NP"
1996 5 0.000232 0.00022 0.000226 FALSE "NZL_NP"
1996 6 0.000134 9.7e-05 0.000115 FALSE "NZL_NP"
1996 7 0.000208 0.000298 0.000254 FALSE "NZL_NP"
1996 8 0.000107 6.7e-05 8.6e-05 FALSE "NZL_NP"
1996 9 0.000148 0.00028 0.000216 FALSE "NZL_NP"
1996 10 0.00015 0.000286 0.000219 FALSE "NZL_NP"
1996 11 0.000151 0.00018 0.000166 FALSE "NZL_NP"
1996 12 0.000384 0.000218 0.000299 FALSE "NZL_NP"
1996 13 0.000311 0.000256 0.000283 FALSE "NZL_NP"
1996 14 0.000311 0.000293 0.000302 FALSE "NZL_NP"
1996 15 0.00062 0.000533 0.000575 FALSE "NZL_NP"
1996 16 0.000607 0.001684 0.001158 FALSE "NZL_NP"
1996 17 0.000643 0.001371 0.001013 FALSE "NZL_NP"
1996 18 0.000796 0.00147 0.001139 FALSE "NZL_NP"
1996 19 0.000599 0.001182 0.000895 FALSE "NZL_NP"
1996 20 0.000478 0.00173 0.001111 FALSE "NZL_NP"
1996 21 0.000434 0.001255 0.000846 FALSE "NZL_NP"
1996 22 0.00057 0.001355 0.000962 FALSE "NZL_NP"
1996 23 0.000459 0.001136 0.000797 FALSE "NZL_NP"
1996 24 0.00052 0.001627 0.001068 FALSE "NZL_NP"
1996 25 0.000499 0.001491 0.000987 FALSE "NZL_NP"
1996 26 0.000536 0.001575 0.001047 FALSE "NZL_NP"
1996 27 0.000656 0.001513 0.001076 FALSE "NZL_NP"
1996 28 0.000531 0.00151 0.001006 FALSE "NZL_NP"
1996 29 0.000547 0.00124 0.000883 FALSE "NZL_NP"
1996 30 0.000512 0.001362 0.000926 FALSE "NZL_NP"
1996 31 0.000569 0.001214 0.000886 FALSE "NZL_NP"
1996 32 0.000776 0.001512 0.001137 FALSE "NZL_NP"
1996 33 0.000816 0.001351 0.001077 FALSE "NZL_NP"
1996 34 0.000746 0.001492 0.001109 FALSE "NZL_NP"
1996 35 0.000411 0.001452 0.00092 FALSE "NZL_NP"
1996 36 0.000941 0.001356 0.001145 FALSE "NZL_NP"
1996 37 0.000832 0.001389 0.001106 FALSE "NZL_NP"
1996 38 0.001097 0.001732 0.001409 FALSE "NZL_NP"
1996 39 0.000842 0.001552 0.001192 FALSE "NZL_NP"
1996 40 0.000929 0.001523 0.001222 FALSE "NZL_NP"
1996 41 0.001023 0.001388 0.001203 FALSE "NZL_NP"
1996 42 0.001162 0.001996 0.001574 FALSE "NZL_NP"
1996 43 0.00104 0.001881 0.001457 FALSE "NZL_NP"
